date,year,month,quarter,supplier_id,company_name,company_size,industry,location,delivery_reliability,cost_efficiency,defect_rate,quality_score,on_time_delivery_rate,order_volume,response_time_hours,customer_satisfaction,overall_score,performance_category,defect_cost_impact,efficiency_ratio,cluster,cluster_name
2024-09-01,2024,9,Q3,SUP_003,Sanchez-Taylor,Medium,Chemicals,Middle East,56.83147561371562,89.51915655908034,1.4310423284838665,93.40047356983096,56.02800120196461,349.0,23.089825916483623,8.645540012404558,81.25,Good,24971.69,1.043,1,Needs Improvement
2024-10-01,2024,10,Q4,SUP_003,Sanchez-Taylor,Medium,Chemicals,Middle East,56.60382479522988,88.95714142370073,2.325990355888089,93.7134951634132,59.06456239218437,320.5978618824309,25.57861451608054,7.357839001713682,78.08,Good,31517.17,1.053,1,Needs Improvement
2024-11-01,2024,11,Q4,SUP_003,Sanchez-Taylor,Medium,Chemicals,Middle East,57.13407822688761,88.68507324935648,1.5176519668705375,93.34181406878932,55.202506488309005,392.5763642086957,22.83589952540392,7.16405937102514,79.48,Good,24358.31,1.053,1,Needs Improvement
2024-12-01,2024,12,Q4,SUP_003,Sanchez-Taylor,Medium,Chemicals,Middle East,56.16582961678051,88.14325437327875,3.097213240782899,92.30608384218628,53.70265632214839,390.4817661236064,25.487617897661583,7.873825484996694,76.43,Good,52497.76,1.047,1,Needs Improvement
2015-01-01,2015,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,81.73277954586837,52.31744562470111,2.090400758512144,58.47625131121751,78.6827085561983,285.0,24.445509622253528,6.501197613733446,67.84,Fair,29788.21,1.118,1,
2015-02-01,2015,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,76.4763943931254,54.64609643043419,1.8771952659684803,59.57782564107326,78.79372000886639,304.0,23.681413368027087,6.4279134472103445,67.62,Fair,28533.37,1.09,1,
2015-03-01,2015,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,70.91473723489197,55.6689515337314,0.6584654112846141,60.17573617253179,70.4379879826328,311.0,24.444756999013546,7.681490627998566,70.27,Fair,10239.14,1.081,1,Cost Efficient
2015-04-01,2015,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,69.15227658050755,57.25557794282919,1.4775533028828227,60.011216296492194,72.20106332292947,255.0,24.55273263836273,6.331518701675209,67.12,Fair,18838.8,1.048,1,Cost Efficient
2015-05-01,2015,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,66.00320261393955,59.80648254594455,3.105715562184228,59.87163287236987,67.14011231532646,298.0,22.083710477760693,6.1500193601709405,63.37,Fair,46275.16,1.001,1,Cost Efficient
2015-06-01,2015,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,65.56543240977373,59.45913939728314,1.9251401374313664,59.62434697319028,68.20380688990433,286.0,22.846767483657707,5.835964315239138,65.17,Fair,27529.5,1.003,1,Cost Efficient
2015-07-01,2015,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.85452450495397,60.27866139877611,1.6070525929022954,60.48868580461305,65.9357497632803,315.0,24.36666913824205,7.288622018812634,67.22,Fair,25311.08,1.003,1,Cost Efficient
2015-08-01,2015,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.83109637711507,61.57332573013026,1.495737659676819,60.461809162158815,63.62057406315164,307.0,26.23437810493236,6.902660917978621,67.05,Fair,22959.57,0.982,1,Cost Efficient
2015-09-01,2015,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.515763310954725,60.652140790473375,1.7220731994130098,60.57747850906262,58.478601553818656,262.0,22.478287350133787,5.873484433133634,64.83,Fair,22559.16,0.999,1,High Performers
2015-10-01,2015,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.16130460650098,58.49984035302905,2.4834462632584327,60.332494479679696,62.20165484594159,303.3067558775175,21.978233805629348,6.302017394638908,63.16,Fair,32036.46,1.031,1,Cost Efficient
2015-11-01,2015,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.1976395819644,59.64676229193591,1.9831773448777128,60.093900424810286,62.96547299489989,293.5505515043013,23.784152073209643,5.738918948292824,63.77,Fair,24492.24,1.007,1,High Performers
2015-12-01,2015,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.80203427692936,59.45767504419454,0.8153910443301251,60.37875925569781,57.57108598134685,324.56444286168653,20.158368680428453,6.695904650387748,67.0,Fair,10396.24,1.015,1,Cost Efficient
2016-01-01,2016,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.0185972314792,59.24970228463342,1.3806928297873782,60.59737086949506,57.47835848998214,239.0,25.74075920197565,7.22724756432015,66.47,Fair,16499.28,1.023,1,Cost Efficient
2016-02-01,2016,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.72667588769748,59.11699710313985,1.3063369348992464,59.406237304237415,57.79799554067024,251.0,23.65435779355719,6.750216615763127,65.74,Fair,16394.53,1.005,1,Cost Efficient
2016-03-01,2016,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.10097831599303,58.384174848328485,0.4593498831097778,60.45637430252252,57.204023892424544,335.0,24.45657766606552,7.640472116201165,68.29,Fair,7694.11,1.035,1,Cost Efficient
2016-04-01,2016,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.17577411298608,58.707584853754085,1.1965080668368495,60.62134881292408,61.87529330092541,359.0,24.43900829888831,6.3941858644901375,65.94,Fair,21477.32,1.033,1,Cost Efficient
2016-05-01,2016,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.89550711578021,58.05560142579176,2.0944844713290447,61.07759401791546,57.98419297661388,336.0,25.875221112967893,5.948131240615592,63.61,Fair,35187.34,1.052,1,High Performers
2016-06-01,2016,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,61.56120370998642,58.888549858728624,2.9037733001125625,60.24777737408007,58.85015495550581,323.0,22.933202848927472,5.723101828954521,62.15,Fair,46895.94,1.023,1,High Performers
2016-07-01,2016,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.445141048802654,59.22467337547872,0.8411489620930299,61.10902805178842,60.48814198509155,287.0,22.27001444855769,6.055370539285761,66.36,Fair,12070.49,1.032,1,Cost Efficient
2016-08-01,2016,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,59.64670783480848,58.10596925676688,1.4587966240389585,62.21233715966024,60.09759775004112,258.0,28.573392586292467,5.867557415412976,65.04,Fair,18818.48,1.071,1,High Performers
2016-09-01,2016,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,58.91236225524658,59.42026184739348,1.5976829464756506,62.14177065956428,57.505313725638366,323.0,26.18657141538087,6.670666249164497,65.62,Fair,25802.58,1.046,1,Cost Efficient
2016-10-01,2016,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.22064694474469,58.84655247903592,1.135419755360228,62.67461591806828,59.7334587368343,366.10563921656177,19.738761746285967,6.715623763887467,66.94,Fair,17769.32,1.065,1,Cost Efficient
2016-11-01,2016,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.63783039295985,59.87647439105826,0.1057625720319234,62.22207289251811,61.152207836416494,434.3677030066005,23.207322410310315,6.224293882763506,68.7,Fair,1872.0,1.039,1,Cost Efficient
2016-12-01,2016,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,61.15090689974284,58.46431151381044,2.4007386639412185,61.66114721544624,63.575996901626425,301.6677226157179,25.30599653450169,6.481889450696686,64.08,Fair,31689.75,1.055,1,Cost Efficient
2017-01-01,2017,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.2397003081088,59.81306230574674,2.563230707200493,61.86101259183576,62.68859147284906,260.0,21.769668680352893,6.09773487983937,63.96,Fair,33322.0,1.034,1,Cost Efficient
2017-02-01,2017,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,61.356148903948906,61.16479175049126,2.2319188990988543,61.293363778464645,62.06432635927862,249.0,20.45528567954354,6.504102429696965,64.94,Fair,27787.39,1.002,1,Cost Efficient
2017-03-01,2017,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.907974040270986,61.63379846114468,3.087922314422027,60.66783665167088,63.54378451808465,242.0,28.040856019551374,5.517813906479512,62.06,Fair,37363.86,0.984,1,High Performers
2017-04-01,2017,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.31309891883599,60.45675654221524,3.2029476739724387,61.60117083899472,59.50415474455959,268.0,22.8803067770189,6.517141447874893,63.18,Fair,42919.5,1.019,1,Cost Efficient
2017-05-01,2017,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,61.91404835644746,60.29591910503559,2.7625367829319214,61.51984736655184,60.298502705027325,331.0,21.87387262289852,6.903539943136859,64.3,Fair,45719.98,1.02,1,Cost Efficient
2017-06-01,2017,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,60.93244006555233,60.19024643284029,2.892046002708815,61.457935657139885,59.73442020766843,334.0,24.95381526785452,6.830651502027013,63.68,Fair,48297.17,1.021,1,Cost Efficient
2017-07-01,2017,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,61.264871554226175,60.28530971903294,1.9125397366781909,61.84934160941822,61.72472919340026,264.0,19.47712801659217,6.547912252436463,65.56,Fair,25245.52,1.026,1,Cost Efficient
2017-08-01,2017,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.163690726191824,59.51173804995578,1.8953282924038133,61.46220207213907,61.70563001243135,262.0,23.65239371338191,6.597577878178386,65.87,Fair,24828.8,1.033,1,Cost Efficient
2017-09-01,2017,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.1538838860519,58.60003037799164,0.1,61.33813260796615,64.06518250713953,253.0,21.811576788084107,6.37342838844925,69.27,Fair,1265.0,1.047,1,Cost Efficient
2017-10-01,2017,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.0379635660321,59.53235332676936,2.427514558636928,61.72261650815017,65.73273435787833,296.8325980191826,24.09654903938532,6.559795802420913,65.05,Fair,31314.94,1.037,1,Cost Efficient
2017-11-01,2017,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.87359553722723,61.17242418567041,1.7808400909549562,62.51872491296136,60.484103034555226,341.8526454755748,24.180275634764595,6.791970687897815,66.81,Fair,24753.68,1.022,1,Cost Efficient
2017-12-01,2017,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.01883793973076,61.31437498209896,3.1595852861905573,61.85480342617016,62.82117062608732,430.8469230028224,24.23741642568964,6.012300162038687,63.42,Fair,54344.87,1.009,1,Cost Efficient
2018-01-01,2018,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.40889587736238,61.13941266345254,0.7384408650285799,62.61139787117081,61.53390685374119,324.0,25.816993509555928,6.8512098388333165,69.36,Fair,11962.74,1.024,1,Cost Efficient
2018-02-01,2018,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.12305913747145,60.798940913890135,1.5875968731244123,62.390140795436274,64.51419035504392,300.0,21.7131931244968,7.819195736821776,68.18,Fair,23813.95,1.026,1,Cost Efficient
2018-03-01,2018,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.560137970104826,60.094104006285725,2.754487808537406,62.63968524143976,64.64709883383989,323.0,25.17797251548776,6.292163755343287,64.35,Fair,44484.98,1.042,1,Cost Efficient
2018-04-01,2018,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.15096093384013,60.646949456402254,0.5066314038551439,62.81147227714785,66.0648512259641,322.0,20.662721979112817,7.297951021372946,69.9,Fair,8156.77,1.036,1,Cost Efficient
2018-05-01,2018,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.22692787358982,59.74882924624329,0.3753075558012468,62.4215144374295,64.51117915282538,358.0,20.56175946760474,6.274823860837373,69.14,Fair,6718.01,1.045,1,Cost Efficient
2018-06-01,2018,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.41057351726809,60.4581371700975,1.6847250571225654,61.46841121304854,64.46054219796608,257.0,23.863231527575,6.372747396686683,66.56,Fair,21648.72,1.017,1,Cost Efficient
2018-07-01,2018,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.98914159355272,61.14943003687274,0.7983154643864403,62.7555191261229,65.0063897588352,317.0,21.03418345861118,5.685623843412248,67.76,Fair,12653.3,1.026,1,Cost Efficient
2018-08-01,2018,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.00718984208396,59.329058297026286,2.062657162382066,62.39218754663677,67.18024676045502,291.0,22.976901844742912,6.891251255138936,66.23,Fair,30011.66,1.052,1,Cost Efficient
2018-09-01,2018,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.9607678266195,59.79367229418535,1.2593243316953922,62.366799202838834,60.57054775294238,248.0,24.0769355980948,6.800731127955056,67.57,Fair,15615.62,1.043,1,Cost Efficient
2018-10-01,2018,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.66483368831266,58.39930748906907,1.526300642817689,62.481986352024514,63.42515002671431,389.9224633448188,23.220602748980703,6.410647774160694,66.32,Fair,24955.02,1.07,1,Cost Efficient
2018-11-01,2018,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.88362797938147,60.16896045423288,1.469538713210931,63.21813321259635,65.1565295848332,402.62187907766594,23.98829543927115,6.696630676401766,67.32,Fair,25349.54,1.051,1,Cost Efficient
2018-12-01,2018,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.80688641666787,59.58480486556636,2.2576274060562467,63.20224881904452,66.9470507016483,441.0266830481404,24.01040081277392,6.287185880718724,65.44,Fair,38831.19,1.061,1,Cost Efficient
2019-01-01,2019,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.8765979256136,59.211257240222544,3.0837505044497084,62.95837246982105,59.73652766530287,275.0,21.86957153031972,5.981408173185398,63.11,Fair,42401.57,1.063,1,Cost Efficient
2019-02-01,2019,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.01015301659952,58.11252861466497,2.075540396866855,63.300484955090944,64.52341831121119,298.0,21.98904074803402,6.37640790944877,65.18,Fair,30925.55,1.089,1,Cost Efficient
2019-03-01,2019,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,62.09065867787155,57.9957946410637,2.2116583818924105,62.79642470480084,59.7467230375879,316.0,23.79570400088396,7.139838886899679,65.54,Fair,34944.2,1.083,1,Cost Efficient
2019-04-01,2019,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.58848618622235,58.7285861804216,0.4127394449981284,62.785521440474405,63.663396326205934,332.0,22.15511739278153,6.458083933738943,68.97,Fair,6851.47,1.069,1,Cost Efficient
2019-05-01,2019,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.50022603160328,59.706424538556206,0.1,62.27362602624398,64.7146466694233,260.0,23.50300601284692,5.975927953225953,69.16,Fair,1300.0,1.043,1,Cost Efficient
2019-06-01,2019,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.71631018625006,59.09397141248687,2.0777091354864403,63.06903860332648,62.04641617045594,285.0,22.4265701915672,6.572461504469299,66.18,Fair,29607.36,1.067,1,Cost Efficient
2019-07-01,2019,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.88485115528674,59.63453083927249,0.7859250707097335,63.44662015172026,66.59466978463391,252.0,23.34379245509672,6.995760703715559,69.43,Fair,9902.66,1.064,1,Cost Efficient
2019-08-01,2019,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.56468494540044,58.82883514714365,1.1088326967857656,64.10949045844707,67.39303226110988,348.0,23.991562104838746,7.272347103867074,68.99,Fair,19293.69,1.09,1,Cost Efficient
2019-09-01,2019,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,63.98688470471716,58.1926828740003,1.5313590527084109,63.45602551681856,64.60414746794592,338.0,21.497486998321307,6.552032014106033,66.99,Fair,25879.97,1.09,1,Cost Efficient
2019-10-01,2019,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,64.20412002185319,59.37757621796319,1.3164921467125448,63.2168860950243,65.46303351844504,320.11388389478566,22.458799682761587,7.032903825592829,68.13,Fair,18694.19,1.065,1,Cost Efficient
2019-11-01,2019,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,46.281147824105226,59.36904099758016,2.610215794166673,63.35083551542781,37.7866342997206,403.1022825996777,22.702566641371263,6.493599852944304,65.51,Fair,42285.5,1.067,1,High Performers
2019-12-01,2019,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,65.14618551509264,59.08406932753697,0.7702129521488512,63.83159946743501,63.830084265626674,310.7465716373046,21.310991451918834,6.8979775082317865,69.42,Fair,9666.17,1.08,1,Cost Efficient
2020-01-01,2020,1,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,65.88921288498615,59.65093332217826,1.4631231707536112,63.78634442183796,68.42251295822331,305.0,20.65313466503487,6.890218526642749,68.31,Fair,22312.63,1.069,1,Cost Efficient
2020-02-01,2020,2,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,65.1804092840541,59.14641823798191,3.476105783804293,63.14410624766317,66.73123222039246,310.0,22.95292204047577,5.522497280661838,62.48,Fair,53879.64,1.068,1,Cost Efficient
2020-03-01,2020,3,Q1,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,66.309115177223,59.23659499629912,1.748846918715544,63.035545565650885,69.36961724296715,293.0,19.041322873141905,6.653235103575921,67.34,Fair,25620.61,1.064,1,Cost Efficient
2020-04-01,2020,4,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,66.67655175161967,59.88689412670243,1.645908264197548,63.81837230299673,66.23444841670542,342.0,25.820868246488253,6.525407314521479,67.83,Fair,28145.03,1.066,1,Cost Efficient
2020-05-01,2020,5,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,67.00704089450231,60.41883356308438,2.9233600465495515,64.24724329961015,66.3038243663052,246.0,26.771717566994457,6.109196233561841,65.16,Fair,35957.33,1.063,1,Cost Efficient
2020-06-01,2020,6,Q2,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,68.47254380857454,61.13517359488717,0.2626420073861673,64.12146107539269,70.18003977609368,306.0,22.12477472500477,6.697594545361861,71.55,Fair,4018.42,1.049,1,Cost Efficient
2020-07-01,2020,7,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,68.03066660326627,60.10468474646776,1.450679724360448,65.0441266814143,68.20107893475283,324.0,22.740725503328,6.123115078721001,68.51,Fair,23501.01,1.082,1,Cost Efficient
2020-08-01,2020,8,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,67.60640208161269,60.57887110504037,2.107892960124837,64.7114430469341,65.2614368424584,326.0,26.471015220775385,7.109393299602957,68.09,Fair,34358.66,1.068,1,Cost Efficient
2020-09-01,2020,9,Q3,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,66.11118221564328,59.970079220277526,2.8417750696251978,65.09711371171521,63.59486508422784,279.0,24.19188475279405,7.208041708583846,66.32,Fair,39642.76,1.085,1,Cost Efficient
2020-10-01,2020,10,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,66.20995676543035,59.696554445308,3.1308610780391315,63.76334579967789,63.48299661361008,413.50837687021664,22.7756903446272,6.666943197066308,64.84,Fair,52285.38,1.068,1,Cost Efficient
2020-11-01,2020,11,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,65.84849132360706,60.01958718004197,3.0073587207516206,63.91618741252555,63.8499037913085,342.3643676433315,23.24769010211462,6.391592401686036,64.82,Fair,39997.87,1.065,1,Cost Efficient
2020-12-01,2020,12,Q4,SUP_004,Garcia Ltd,Medium,Pharmaceuticals,Asia Pacific,67.55269245415136,59.53436951052048,3.828020628563236,64.26131667956912,69.03375281480615,439.710235249244,20.05466383871141,6.499798436731852,63.7,Fair,67564.56,1.079,1,Cost Efficient
